Lookup,Connect,SSLConnect,PreXfer,StartXfer,Total
0.065857,0.080107,0.10414,0.104211,0.153215,0.153248
0.000856,0.014867,0.038154,0.038213,0.081356,0.08144
0.00086,0.014992,0.038979,0.03904,0.078344,0.078399
0.000939,0.015358,0.039101,0.03916,0.112949,0.112976
0.000912,0.01514,0.042565,0.042646,0.09022,0.090257
0.000844,0.015197,0.038375,0.038423,0.086229,0.0863
0.000877,0.015175,0.038359,0.038409,0.083264,0.083293
0.000827,0.01504,0.040247,0.040301,0.059561,0.05964
0.000851,0.01517,0.039193,0.039242,0.088518,0.08858
0.000953,0.015397,0.039155,0.039218,0.080605,0.080664
0.000813,0.015135,0.040952,0.041012,0.087053,0.087115
0.000973,0.015262,0.038151,0.038211,0.084147,0.084183
0.000806,0.014884,0.038537,0.038587,0.088874,0.088953
0.000912,0.015138,0.038376,0.038428,0.083881,0.083911
0.000866,0.015215,0.039054,0.039107,0.078258,0.078287
0.0009,0.015279,0.039055,0.039108,0.054563,0.05459
0.000832,0.015087,0.041247,0.041318,0.109278,0.109312
0.000933,0.015528,0.039447,0.039512,0.079211,0.079239
0.001409,0.015991,0.040912,0.040966,0.08301,0.083037
0.000796,0.015077,0.039926,0.039986,0.082434,0.08246
0.000943,0.015242,0.038871,0.038922,0.058426,0.058453
0.00089,0.015166,0.037382,0.037432,0.053351,0.053374
0.000901,0.015099,0.03742,0.03747,0.084294,0.08433
0.000807,0.015115,0.03876,0.038809,0.061619,0.061652
0.00092,0.015003,0.036676,0.036721,0.077468,0.077494
0.000821,0.01507,0.037836,0.037887,0.080548,0.080575
0.000826,0.015099,0.041796,0.041842,0.084995,0.08504
0.000908,0.015109,0.037382,0.037434,0.075812,0.075846
0.000915,0.015213,0.038111,0.038164,0.053503,0.053528
0.00084,0.015034,0.038714,0.038765,0.054643,0.054673
0.000791,0.015112,0.038579,0.038637,0.055052,0.055082
0.001043,0.015388,0.040054,0.040106,0.056101,0.056133
0.000841,0.014915,0.038125,0.038184,0.054728,0.054797
0.000742,0.015227,0.039328,0.039375,0.076526,0.076554
0.000914,0.015366,0.037485,0.037535,0.057002,0.05703
0.000837,0.015163,0.037078,0.037137,0.078391,0.078418
0.000817,0.015086,0.037662,0.037714,0.053448,0.053478
0.000912,0.015043,0.037603,0.037653,0.053971,0.053999
