Lookup,Connect,SSLConnect,PreXfer,StartXfer,Total
0.059781,0.119433,0.192376,0.19244,0.278873,0.278904
0.000801,0.055733,0.119899,0.119957,0.210654,0.210684
0.000766,0.060289,0.127333,0.127391,0.213519,0.213556
0.000821,0.059976,0.127112,0.127169,0.207976,0.208015
0.000862,0.060425,0.128441,0.128502,0.210362,0.210401
0.001038,0.060416,0.127582,0.127647,0.20879,0.208827
0.000756,0.060364,0.125655,0.125718,0.201945,0.201981
0.000827,0.060324,0.12907,0.129126,0.228636,0.228669
0.000767,0.060738,0.128949,0.129012,0.22279,0.222824
0.000845,0.06035,0.12773,0.1278,0.211758,0.2118
0.000783,0.060316,0.129063,0.129125,0.209022,0.209063
0.00084,0.063138,0.131144,0.13121,0.215101,0.215135
0.000844,0.0557,0.119001,0.119067,0.200036,0.200071
0.000794,0.0605,0.129928,0.129994,0.20975,0.209792
0.00082,0.060238,0.127633,0.12769,0.24527,0.245305
0.000766,0.060824,0.130142,0.130233,0.215117,0.215152
0.000787,0.060043,0.129238,0.129302,0.21347,0.213515
0.000865,0.060328,0.127765,0.127825,0.216942,0.216975
0.000833,0.060632,0.125293,0.12535,0.209357,0.209391
0.000846,0.060481,0.128845,0.128903,0.210138,0.210179
0.000845,0.061488,0.129785,0.129843,0.220015,0.220058
0.000833,0.060456,0.128081,0.12814,0.209651,0.209694
0.000834,0.06029,0.131937,0.131992,0.213745,0.213778
0.000849,0.060383,0.130337,0.130393,0.222509,0.222544
0.000849,0.060539,0.127932,0.127987,0.210822,0.210853
0.000758,0.05564,0.118673,0.118734,0.20069,0.200734
0.000827,0.05581,0.119024,0.119085,0.20246,0.202499
0.000775,0.06033,0.129117,0.12917,0.214925,0.214959
0.000825,0.055772,0.1186,0.118656,0.199819,0.199849
0.000754,0.060401,0.129763,0.129816,0.323817,0.323849
0.00081,0.060667,0.128969,0.129018,0.210536,0.210568
0.00082,0.060312,0.129777,0.129826,0.208752,0.20878
0.00074,0.055561,0.119039,0.119089,0.200501,0.200543
0.000822,0.060224,0.127786,0.127846,0.209431,0.209468
0.000811,0.055688,0.123642,0.1237,0.20196,0.201995
0.000836,0.060314,0.127549,0.12761,0.208698,0.208732
0.000827,0.060328,0.127791,0.127845,0.203715,0.203755
0.000822,0.060512,0.129168,0.129234,0.226516,0.226555
0.000821,0.060634,0.128268,0.128335,0.208945,0.208981
0.00082,0.0603,0.127674,0.127738,0.206986,0.207023
0.000809,0.056154,0.124081,0.124137,0.199884,0.199913
0.000803,0.060487,0.127874,0.127929,0.209916,0.209945
0.000807,0.060194,0.127823,0.127876,0.211457,0.211487
0.000808,0.055858,0.12354,0.1236,0.204285,0.204315
0.000821,0.060071,0.129109,0.129164,0.238142,0.238172
0.000807,0.060164,0.127473,0.127523,0.207968,0.207998
0.000836,0.055961,0.119671,0.11973,0.199418,0.199461
0.00082,0.055589,0.118119,0.118178,0.19435,0.194392
0.000805,0.060299,0.127707,0.127764,0.221771,0.221801
0.000826,0.06022,0.127318,0.127379,0.210552,0.210591
0.000762,0.060175,0.12758,0.127646,0.207335,0.20737
0.000813,0.060357,0.1281,0.128163,0.20844,0.208478
0.000909,0.060429,0.128713,0.128778,0.209114,0.209151
0.000885,0.06067,0.124014,0.124075,0.20513,0.205159
0.000803,0.060405,0.128835,0.1289,0.214528,0.214563
0.000813,0.055572,0.118855,0.118918,0.209364,0.209397
0.000836,0.06059,0.128325,0.128374,0.208281,0.208312
0.000829,0.060443,0.128116,0.128184,0.209702,0.209741
0.000816,0.060161,0.127655,0.127721,0.21321,0.213242
0.000825,0.060588,0.124784,0.124841,0.206491,0.20653
0.000814,0.06015,0.129563,0.129618,0.208637,0.208668
0.000812,0.060384,0.128225,0.128291,0.20781,0.207847
0.000837,0.055722,0.118572,0.118629,0.198483,0.198522
0.000815,0.055562,0.119157,0.119211,0.2008,0.200831
0.000826,0.060463,0.128069,0.128126,0.207821,0.207865
0.000818,0.056293,0.124,0.124054,0.204484,0.204516
0.00082,0.06046,0.129746,0.129835,0.2147,0.214737
0.000814,0.055783,0.119004,0.119059,0.192515,0.192552
0.00081,0.060248,0.123578,0.123642,0.201905,0.201937
0.000821,0.060359,0.127962,0.128016,0.214565,0.2146
0.000811,0.060312,0.13076,0.130812,0.210361,0.210403
0.00082,0.063103,0.131374,0.131427,0.209523,0.209558
0.000835,0.060559,0.133638,0.133705,0.214101,0.214149
0.000807,0.060261,0.12515,0.125207,0.203278,0.203309
0.000821,0.060299,0.128017,0.128067,0.207808,0.207841
0.000802,0.060841,0.129266,0.129323,0.213049,0.213117
0.000806,0.060219,0.127484,0.127533,0.206144,0.20617
0.000781,0.06048,0.128592,0.128636,0.214172,0.214198
0.000779,0.060261,0.130479,0.13053,0.209769,0.209808
0.000798,0.062457,0.130742,0.13079,0.220253,0.220287
0.000788,0.060184,0.127842,0.127896,0.206602,0.206641
0.000797,0.060264,0.128647,0.1287,0.207247,0.207281
0.000826,0.060485,0.128208,0.128258,0.20822,0.208245
0.000808,0.060167,0.127179,0.127229,0.205969,0.205996
0.000796,0.060332,0.13306,0.133117,0.219409,0.219437
0.000812,0.061255,0.127481,0.127533,0.210452,0.210484
0.000786,0.06043,0.129362,0.129412,0.205649,0.205678
0.000803,0.055869,0.123524,0.123576,0.207114,0.207149
0.000806,0.055901,0.124383,0.124439,0.199449,0.199481
0.000794,0.060199,0.128399,0.128448,0.21326,0.213293
0.000796,0.060277,0.12804,0.128086,0.211633,0.2117
0.000728,0.05616,0.118682,0.118729,0.201042,0.201074
0.000822,0.06046,0.130043,0.130099,0.219041,0.219071
0.000825,0.055776,0.119215,0.119264,0.203768,0.203798
0.000814,0.060288,0.127682,0.127741,0.206784,0.206821
0.000819,0.06058,0.128311,0.128368,0.214464,0.214495
0.00082,0.06065,0.12802,0.128071,0.211319,0.211347
0.000808,0.060704,0.128123,0.128174,0.212224,0.212266
0.000913,0.060484,0.127961,0.128026,0.21107,0.211101
0.000826,0.055744,0.119919,0.119969,0.200469,0.200536
