Lookup,Connect,SSLConnect,PreXfer,StartXfer,Total
5.074197,5.108646,5.15751,5.157584,5.403315,5.403358
0.001763,0.034225,0.081788,0.081878,0.161809,0.161908
0.001121,0.034313,0.082401,0.082474,0.208042,0.208083
0.001418,0.036979,0.085294,0.08537,0.17674,0.176793
0.001717,0.034346,0.080382,0.080538,0.168522,0.168611
0.00121,0.036599,0.085,0.085124,0.176459,0.176513
0.001349,0.03683,0.08395,0.084146,0.122125,0.122173
0.001113,0.037176,0.087981,0.088074,0.12493,0.124977
0.001159,0.037167,0.087874,0.087979,0.178981,0.179023
0.00127,0.037189,0.085582,0.085715,0.123092,0.123131
0.001591,0.034534,0.08089,0.080994,0.169156,0.169232
0.001138,0.035645,0.084462,0.084541,0.175316,0.175365
0.001177,0.037258,0.089616,0.089695,0.180417,0.180458
0.001288,0.036504,0.087051,0.087198,0.177325,0.177374
0.001681,0.034884,0.081398,0.08152,0.172921,0.172958
0.001088,0.03431,0.080068,0.080148,0.168037,0.168077
0.001607,0.036852,0.085537,0.085685,0.17765,0.177693
0.001795,0.036234,0.081913,0.082085,0.171745,0.171795
0.001263,0.035653,0.082945,0.083058,0.172044,0.172091
0.001333,0.034113,0.079385,0.079544,0.112875,0.112996
0.001119,0.033662,0.083691,0.083786,0.171361,0.171402
0.001735,0.036089,0.084995,0.085073,0.17425,0.174299
0.001064,0.035652,0.083358,0.083449,0.175425,0.175478
0.001428,0.036675,0.08527,0.085362,0.174853,0.174891
0.001331,0.035158,0.079634,0.079715,0.11462,0.114656
0.001297,0.034519,0.080323,0.080422,0.114018,0.114095
0.001271,0.033691,0.079245,0.079325,0.166951,0.16701
0.00127,0.034508,0.079971,0.080064,0.114942,0.115
0.001616,0.03412,0.079397,0.079559,0.167084,0.167125
0.001312,0.037513,0.085787,0.085907,0.176863,0.176948
0.00102,0.035029,0.08199,0.082073,0.171996,0.172062
0.001166,0.036514,0.085535,0.085617,0.176128,0.176171
0.001292,0.035799,0.083405,0.0835,0.118452,0.118489
0.00124,0.034418,0.082278,0.082355,0.117177,0.117218
0.001325,0.036277,0.086124,0.086196,0.176178,0.176237
0.001562,0.037656,0.0883,0.088428,0.125791,0.125862
0.001157,0.034999,0.082195,0.082378,0.171815,0.171866
0.001475,0.034828,0.081051,0.081304,0.169215,0.169254
0.002067,0.03464,0.080192,0.080314,0.11366,0.113716
0.001219,0.03407,0.080212,0.080306,0.168568,0.168634
0.001345,0.037339,0.087089,0.087184,0.125203,0.125254
0.001226,0.034307,0.079575,0.07967,0.113824,0.113887
0.001267,0.033831,0.079728,0.079831,0.113345,0.113434
0.0022,0.036603,0.083577,0.083669,0.172969,0.173034
0.001373,0.034668,0.081028,0.08111,0.169191,0.169245
0.001646,0.036111,0.085337,0.085433,0.120592,0.120632
0.001086,0.038214,0.089907,0.090178,0.18261,0.182715
0.00115,0.034411,0.081265,0.081342,0.119753,0.1198
0.001297,0.03423,0.076266,0.076531,0.110286,0.110346
0.001399,0.037188,0.083905,0.084002,0.120261,0.120308
