Lookup,Connect,SSLConnect,PreXfer,StartXfer,Total
5.049307,5.05805,5.104649,5.104708,5.296922,5.296955
0.000907,0.009557,0.036321,0.036383,0.091369,0.09141
0.000912,0.009463,0.055985,0.05605,0.108755,0.108787
0.000881,0.009425,0.045428,0.045482,0.100705,0.100738
0.000994,0.009727,0.034034,0.034098,0.086942,0.086978
0.000816,0.009935,0.038458,0.038508,0.095453,0.095493
0.000944,0.009444,0.049198,0.049266,0.210004,0.210045
0.000897,0.00955,0.04209,0.042145,0.09432,0.094353
0.00089,0.00974,0.03524,0.035305,0.085101,0.085134
0.000938,0.009517,0.062996,0.063056,0.113142,0.113182
0.000937,0.009513,0.033815,0.03387,0.083507,0.083538
0.000903,0.009561,0.188487,0.188551,0.280364,0.280409
0.000934,0.00957,0.05635,0.056406,0.148306,0.148347
0.000903,0.009495,0.044741,0.044798,0.104891,0.104949
0.000928,0.009481,0.039521,0.039577,0.103867,0.103901
0.00092,0.009964,0.033216,0.033275,0.080693,0.080726
0.001095,0.009717,0.07774,0.07781,0.136916,0.136949
0.000826,0.009504,0.047919,0.047975,0.099998,0.100029
0.000905,0.009645,0.035966,0.036022,0.09319,0.093225
0.000931,0.009491,0.08021,0.080274,0.128666,0.128698
0.000921,0.009578,0.038298,0.038367,0.089567,0.089608
0.000793,0.009812,0.045754,0.045811,0.102013,0.102044
0.000896,0.010003,0.036809,0.036871,0.086034,0.086073
0.000874,0.009358,0.045781,0.04584,0.103371,0.103409
0.000903,0.009378,0.051515,0.051579,0.171168,0.1712
0.000865,0.009334,0.046319,0.046375,0.104407,0.104446
0.000874,0.009712,0.050932,0.05099,0.106734,0.106774
0.000902,0.051246,0.193777,0.193833,0.243951,0.243984
0.000905,0.009428,0.073922,0.073977,0.122724,0.122766
0.000897,0.012812,0.0429,0.042959,0.095808,0.09585
0.003581,0.012224,0.042037,0.042099,0.092606,0.092639
0.000794,0.009309,0.055284,0.055344,0.128103,0.128136
0.000916,0.009721,0.036445,0.036515,0.090767,0.090807
0.000851,0.009557,0.051735,0.051789,0.109824,0.109858
0.000911,0.009961,0.038898,0.038954,0.103479,0.103514
0.000896,0.009565,0.037542,0.0376,0.087675,0.087715
0.000957,0.011006,0.062426,0.062488,0.131465,0.131504
0.000879,0.009487,0.054326,0.054379,0.130926,0.130958
0.000888,0.009469,0.1237,0.12376,0.177843,0.177883
0.000874,0.009455,0.038826,0.038885,0.124367,0.1244
0.000903,0.00971,0.056575,0.056636,0.146398,0.146445
0.000914,0.009559,0.070325,0.07038,0.158135,0.158177
0.000905,0.011908,0.046035,0.046092,0.099955,0.099988
0.00094,0.009471,0.112484,0.112541,0.183257,0.183301
0.000881,0.009289,0.042228,0.042291,0.100998,0.101039
0.000954,0.013009,0.030421,0.03048,0.083419,0.083469
0.000928,0.009609,0.063732,0.063788,0.114683,0.114716
0.000906,0.010966,0.377524,0.377592,0.430724,0.430765
0.000912,0.009381,0.026852,0.026907,0.08544,0.085488
0.000904,0.010389,0.03795,0.038009,0.089667,0.089708
0.000842,0.009629,0.032701,0.032769,0.079896,0.079926
0.000882,0.009586,0.0328,0.03287,0.105487,0.105527
0.000898,0.013212,0.034822,0.034879,0.088016,0.088049
0.000893,0.009411,0.074566,0.074626,0.141486,0.141519
0.000875,0.011655,0.068306,0.068369,0.132933,0.132967
0.000886,0.009462,0.030205,0.030263,0.082665,0.082697
0.000959,0.009876,0.027863,0.027917,0.094957,0.095
0.000937,0.009607,0.072665,0.072722,0.126062,0.126104
0.000874,0.009852,0.036976,0.03703,0.093014,0.093062
0.000881,0.009827,0.039684,0.039739,0.091416,0.091449
0.000902,0.009326,0.049448,0.049516,0.097965,0.097997
0.000885,0.009819,0.029753,0.029817,0.084416,0.084451
0.000904,0.009483,0.034316,0.034374,0.091651,0.091699
0.000934,0.00954,0.032255,0.032309,0.085891,0.085924
0.000901,0.009558,0.03079,0.030849,0.092495,0.09253
0.000898,0.009584,0.032398,0.032454,0.092704,0.092749
0.000887,0.009832,0.033261,0.033317,0.084145,0.084179
0.000907,0.009455,0.030345,0.0304,0.09299,0.093022
0.000894,0.009861,0.038976,0.039036,0.08849,0.088522
0.000885,0.009344,0.031027,0.031086,0.089504,0.089535
0.000904,0.009476,0.02891,0.02897,0.076086,0.076127
0.000809,0.009395,0.036431,0.036488,0.088296,0.088328
0.000803,0.009729,0.029404,0.029457,0.079126,0.079158
0.000893,0.00948,0.029843,0.029899,0.079997,0.080039
0.000919,0.009528,0.028803,0.028858,0.08439,0.084435
0.000907,0.009418,0.040829,0.040886,0.08961,0.089649
0.000889,0.009602,0.028513,0.028569,0.081908,0.081947
0.000917,0.009564,0.06319,0.063245,0.116162,0.116195
0.000867,0.009327,0.034644,0.0347,0.083874,0.083913
0.000885,0.009394,0.03514,0.035199,0.083506,0.083546
0.000917,0.009726,0.03736,0.037413,0.08631,0.086347
0.000895,0.009455,0.161567,0.161623,0.210987,0.211021
0.000876,0.009763,0.080745,0.080806,0.135322,0.135362
0.000893,0.0094,0.036595,0.036661,0.08859,0.088631
0.000877,0.009526,0.026783,0.026839,0.083197,0.083237
0.00089,0.00941,0.030169,0.030224,0.170488,0.170524
0.000874,0.009304,0.028052,0.028106,0.077562,0.077605
0.00088,0.009497,0.169178,0.169236,0.223001,0.223033
0.000886,0.013338,0.049273,0.049324,0.104394,0.104425
0.000872,0.009606,0.040211,0.040272,0.091232,0.091271
0.000872,0.009626,0.029143,0.029203,0.078276,0.078317
0.000879,0.009745,0.028055,0.028113,0.104223,0.104268
0.000902,0.010486,0.03027,0.030327,0.081674,0.081715
0.000873,0.011192,0.031851,0.031908,0.082842,0.082875
0.00088,0.009359,0.040942,0.040999,0.114526,0.114566
0.000885,0.009818,0.047901,0.047961,0.106402,0.106434
0.000875,0.009456,0.03444,0.03449,0.084881,0.08492
0.000881,0.009512,0.037012,0.037068,0.08749,0.087524
0.000877,0.009356,0.036942,0.036998,0.108451,0.108491
0.000891,0.009914,0.042426,0.042485,0.101607,0.101648
