Lookup,Connect,SSLConnect,PreXfer,StartXfer,Total
0.064626,0.073688,0.093349,0.093423,0.300369,0.300416
0.000907,0.027645,0.053291,0.053359,0.082388,0.082425
0.000961,0.015898,0.04424,0.044315,0.068682,0.06872
0.000922,0.016109,0.045661,0.045726,0.222141,0.222182
0.000857,0.015567,0.040816,0.040884,0.079019,0.079061
0.000931,0.015634,0.04333,0.043395,0.068195,0.068231
0.001001,0.012971,0.035609,0.035673,0.06754,0.067583
0.000905,0.012417,0.039672,0.039727,0.059156,0.059188
0.000875,0.015903,0.042939,0.043006,0.072012,0.072049
0.000814,0.016267,0.043123,0.043191,0.077084,0.077115
0.00097,0.015733,0.04434,0.044395,0.097808,0.097852
0.000968,0.012601,0.043124,0.043185,0.067536,0.067565
0.000877,0.015947,0.053092,0.053167,0.097561,0.097599
0.000896,0.013085,0.041304,0.041383,0.06652,0.066555
0.000943,0.016192,0.045727,0.045801,0.083775,0.083813
0.00083,0.013305,0.035783,0.035841,0.066695,0.066733
0.000888,0.012334,0.034694,0.034753,0.06519,0.06522
0.000973,0.015954,0.040844,0.040895,0.077991,0.07803
0.001002,0.012794,0.034691,0.034748,0.058401,0.058436
0.000919,0.016598,0.042328,0.042387,0.069943,0.069982
0.001835,0.014044,0.037152,0.037208,0.066065,0.066096
0.000891,0.012434,0.034789,0.034846,0.057715,0.05775
0.000893,0.013663,0.035746,0.035809,0.061222,0.061254
0.000954,0.012595,0.033758,0.033811,0.054122,0.054153
0.001041,0.012805,0.036808,0.036887,0.05798,0.058033
0.001036,0.015701,0.04127,0.041347,0.06815,0.068192
0.001419,0.014085,0.03789,0.037964,0.076747,0.076809
0.001028,0.017312,0.043575,0.043651,0.068832,0.068892
0.001114,0.013461,0.036467,0.036539,0.057983,0.058023
0.000993,0.015744,0.043039,0.043109,0.0703,0.070356
0.000931,0.012911,0.036015,0.036091,0.065558,0.065614
0.001092,0.016087,0.04296,0.043033,0.078897,0.07894
0.001121,0.013,0.032925,0.033019,0.051273,0.051329
0.000993,0.015758,0.053907,0.054006,0.084358,0.0844
0.001074,0.017255,0.044656,0.044731,0.078127,0.078188
0.001104,0.013125,0.035726,0.035797,0.059705,0.059755
0.001107,0.013577,0.037127,0.037199,0.072687,0.072736
0.000979,0.012615,0.036441,0.036509,0.0615,0.061547
0.00105,0.012773,0.044811,0.044908,0.066117,0.066171
0.001036,0.009697,0.035,0.035083,0.104861,0.104921
0.001022,0.016281,0.047751,0.047837,0.08114,0.081199
0.001036,0.013,0.038377,0.038468,0.072776,0.072848
0.001025,0.013554,0.033791,0.033871,0.067857,0.067915
0.000968,0.01661,0.044302,0.044366,0.071215,0.071245
0.00096,0.016659,0.042629,0.0427,0.065578,0.065613
0.000936,0.013182,0.035363,0.035438,0.060427,0.060472
0.000994,0.01278,0.038574,0.038632,0.060271,0.060346
0.000889,0.015596,0.040013,0.040071,0.065607,0.065638
0.000797,0.01485,0.036086,0.036139,0.071928,0.071968
0.000945,0.016651,0.042541,0.042603,0.068626,0.068666
0.000825,0.015378,0.039985,0.040046,0.069936,0.069966
0.000753,0.015532,0.040821,0.040915,0.067601,0.067635
0.000909,0.01667,0.042392,0.042459,0.089323,0.089356
0.000937,0.013934,0.034187,0.034255,0.054788,0.054819
0.000955,0.013354,0.038565,0.038629,0.074242,0.074282
0.001,0.016501,0.046592,0.046669,0.075168,0.075204
0.000858,0.012923,0.038034,0.038099,0.076449,0.076484
0.000927,0.01553,0.042578,0.042635,0.070588,0.070615
0.000931,0.016085,0.045111,0.045169,0.070474,0.070538
0.001182,0.010175,0.031321,0.031378,0.057618,0.057655
0.000904,0.016021,0.040573,0.040624,0.063631,0.063657
0.000869,0.015344,0.043148,0.043212,0.074247,0.074294
0.000903,0.013571,0.037027,0.037085,0.065234,0.065281
0.000764,0.01225,0.034097,0.034145,0.064199,0.06426
0.000838,0.016121,0.048327,0.048389,0.073125,0.073155
0.000998,0.015766,0.039999,0.04005,0.064455,0.064493
0.000886,0.01346,0.035663,0.03571,0.064977,0.065004
0.00093,0.01349,0.035599,0.03565,0.05964,0.059673
0.000879,0.017408,0.044442,0.044495,0.067369,0.067395
0.000885,0.016404,0.052456,0.052514,0.075372,0.075412
0.00113,0.01316,0.036558,0.03662,0.062597,0.062644
0.000837,0.016188,0.043053,0.043112,0.065463,0.065489
0.000847,0.013278,0.037258,0.037312,0.058788,0.058823
0.000893,0.009312,0.02713,0.027184,0.048424,0.048456
0.000835,0.015746,0.051862,0.051921,0.095716,0.095749
0.000919,0.01583,0.039228,0.039295,0.067459,0.067496
0.000905,0.013361,0.035316,0.03537,0.071268,0.071307
0.000876,0.013288,0.0454,0.045472,0.067442,0.067545
0.000863,0.015952,0.03949,0.039546,0.084947,0.084998
0.000953,0.012556,0.033172,0.033228,0.060149,0.060183
0.000884,0.012375,0.035177,0.035245,0.065794,0.065835
0.000915,0.012808,0.031349,0.031403,0.057876,0.057905
0.000906,0.016842,0.043967,0.044019,0.071869,0.071897
0.00085,0.013071,0.036605,0.036662,0.062403,0.062437
0.001021,0.016198,0.040117,0.040176,0.061602,0.061635
0.000919,0.01309,0.035879,0.035942,0.084062,0.084109
0.000991,0.016573,0.03984,0.039905,0.062281,0.062324
0.00097,0.015892,0.041728,0.041804,0.063509,0.063565
0.001049,0.013814,0.051899,0.051974,0.090694,0.090739
0.001034,0.016035,0.039062,0.039132,0.060885,0.060943
0.000972,0.016643,0.040485,0.040571,0.062425,0.062477
0.001717,0.013614,0.039773,0.039846,0.086667,0.086712
0.001095,0.017043,0.042963,0.04304,0.068145,0.068203
0.000919,0.015703,0.038292,0.038362,0.063664,0.063709
0.001919,0.013505,0.034097,0.034179,0.051066,0.051103
0.001078,0.010566,0.03017,0.030247,0.048617,0.048664
0.001092,0.0127,0.039758,0.03983,0.076972,0.077034
0.001044,0.017128,0.044843,0.044918,0.077066,0.077111
0.001101,0.012858,0.031956,0.032025,0.051129,0.051197
0.001204,0.01388,0.035888,0.035968,0.069205,0.069252
